map_size,p_frozen,gamma,n_iters,theta,n_i,mean_reward,stdev_reward
20,0.8,0.7,1000,1e-10,4,0.0,0.0
20,0.8,0.7,1000,0.001,27,0.0,0.0
20,0.8,0.8,1000,1e-10,6,0.0,0.0
20,0.8,0.8,1000,0.001,49,0.0,0.0
20,0.8,0.9,1000,1e-10,23,0.0,0.0
20,0.8,0.9,1000,0.001,22,0.0,0.0
20,0.9,0.1,1000,1e-10,21,0.02,0.13999999999999999
20,0.9,0.1,1000,0.001,38,0.04,0.19595917942265423
20,0.9,0.2,1000,1e-10,21,0.19,0.39230090491866065
20,0.9,0.2,1000,0.001,35,0.03,0.17058722109231983
20,0.9,0.3,1000,1e-10,22,0.11,0.31288975694324034
20,0.9,0.3,1000,0.001,33,0.08,0.2712931993250107
20,0.9,0.4,1000,1e-10,14,0.06,0.23748684174075835
20,0.9,0.4,1000,0.001,30,0.08,0.2712931993250107
20,0.9,0.5,1000,1e-10,7,0.09,0.2861817604250837
20,0.9,0.5,1000,0.001,29,0.0,0.0
20,0.9,0.6,1000,1e-10,9,0.02,0.13999999999999999
20,0.9,0.6,1000,0.001,30,0.01,0.09949874371066199
20,0.9,0.7,1000,1e-10,5,0.0,0.0
20,0.9,0.7,1000,0.001,21,0.04,0.19595917942265423
20,0.9,0.8,1000,1e-10,23,0.02,0.13999999999999999
20,0.9,0.8,1000,0.001,19,0.03,0.17058722109231983
20,0.9,0.9,1000,1e-10,6,0.06,0.23748684174075835
20,0.9,0.9,1000,0.001,30,0.07,0.25514701644346144
20,1.0,0.1,1000,1e-10,29,0.36,0.48
20,1.0,0.1,1000,0.001,35,0.41,0.4918333050943175
20,1.0,0.2,1000,1e-10,23,0.4,0.4898979485566356
20,1.0,0.2,1000,0.001,42,0.38,0.48538644398046393
20,1.0,0.3,1000,1e-10,15,0.39,0.487749935930288
20,1.0,0.3,1000,0.001,35,0.43,0.4950757517794625
20,1.0,0.4,1000,1e-10,5,0.41,0.49183330509431744
20,1.0,0.4,1000,0.001,35,0.44,0.49638694583963433
20,1.0,0.5,1000,1e-10,5,0.41,0.49183330509431744
20,1.0,0.5,1000,0.001,37,0.32,0.466476151587624
20,1.0,0.6,1000,1e-10,29,0.47,0.49909918853871116
20,1.0,0.6,1000,0.001,32,0.48,0.4995998398718718
20,1.0,0.7,1000,1e-10,5,0.43,0.4950757517794625
20,1.0,0.7,1000,0.001,31,0.42,0.49355850717012273
20,1.0,0.8,1000,1e-10,8,0.41,0.4918333050943175
20,1.0,0.8,1000,0.001,15,0.44,0.4963869458396343
20,1.0,0.9,1000,1e-10,12,0.56,0.4963869458396343
20,1.0,0.9,1000,0.001,18,0.44,0.4963869458396343
22,0.8,0.1,1000,1e-10,22,0.0,0.0
22,0.8,0.1,1000,0.001,37,0.0,0.0
22,0.8,0.2,1000,1e-10,24,0.0,0.0
22,0.8,0.2,1000,0.001,39,0.0,0.0
22,0.8,0.3,1000,1e-10,20,0.0,0.0
22,0.8,0.3,1000,0.001,37,0.0,0.0
22,0.8,0.4,1000,1e-10,22,0.0,0.0
22,0.8,0.4,1000,0.001,37,0.0,0.0
22,0.8,0.5,1000,1e-10,30,0.0,0.0
22,0.8,0.5,1000,0.001,33,0.0,0.0
22,0.8,0.6,1000,1e-10,23,0.0,0.0
22,0.8,0.6,1000,0.001,31,0.0,0.0
22,0.8,0.7,1000,1e-10,24,0.01,0.09949874371066199
22,0.8,0.7,1000,0.001,33,0.0,0.0
22,0.8,0.8,1000,1e-10,22,0.0,0.0
22,0.8,0.8,1000,0.001,42,0.0,0.0
22,0.8,0.9,1000,1e-10,24,0.0,0.0
22,0.8,0.9,1000,0.001,19,0.0,0.0
22,0.9,0.1,1000,1e-10,32,0.01,0.09949874371066199
22,0.9,0.1,1000,0.001,39,0.05,0.2179449471770337
22,0.9,0.2,1000,1e-10,22,0.03,0.1705872210923198
22,0.9,0.2,1000,0.001,37,0.04,0.19595917942265423
22,0.9,0.3,1000,1e-10,18,0.02,0.13999999999999999
22,0.9,0.3,1000,0.001,35,0.01,0.09949874371066199
22,0.9,0.4,1000,1e-10,21,0.01,0.09949874371066199
22,0.9,0.4,1000,0.001,42,0.02,0.13999999999999999
22,0.9,0.5,1000,1e-10,28,0.0,0.0
22,0.9,0.5,1000,0.001,42,0.02,0.13999999999999999
22,0.9,0.6,1000,1e-10,6,0.02,0.13999999999999999
22,0.9,0.6,1000,0.001,29,0.03,0.17058722109231983
22,0.9,0.7,1000,1e-10,4,0.0,0.0
22,0.9,0.7,1000,0.001,36,0.04,0.19595917942265423
22,0.9,0.8,1000,1e-10,25,0.03,0.17058722109231983
22,0.9,0.8,1000,0.001,26,0.01,0.09949874371066199
22,0.9,0.9,1000,1e-10,24,0.05,0.2179449471770337
22,0.9,0.9,1000,0.001,20,0.01,0.09949874371066199
22,1.0,0.1,1000,1e-10,24,0.26,0.4386342439892262
22,1.0,0.1,1000,0.001,41,0.25,0.4330127018922193
22,1.0,0.2,1000,1e-10,11,0.28,0.4489988864128729
22,1.0,0.2,1000,0.001,41,0.21,0.40730823708832603
22,1.0,0.3,1000,1e-10,59,0.23,0.4208325082500164
22,1.0,0.3,1000,0.001,35,0.3,0.45825756949558394
22,1.0,0.4,1000,1e-10,58,0.26,0.4386342439892262
22,1.0,0.4,1000,0.001,45,0.24,0.4270831300812525
22,1.0,0.5,1000,1e-10,4,0.24,0.4270831300812525
22,1.0,0.5,1000,0.001,39,0.24,0.4270831300812525
22,1.0,0.6,1000,1e-10,28,0.27,0.4439594576084623
22,1.0,0.6,1000,0.001,27,0.26,0.4386342439892262
22,1.0,0.7,1000,1e-10,10,0.24,0.4270831300812525
22,1.0,0.7,1000,0.001,46,0.31,0.462493243193887
22,1.0,0.8,1000,1e-10,8,0.29,0.4537620521815371
22,1.0,0.8,1000,0.001,22,0.2,0.4
22,1.0,0.9,1000,1e-10,32,0.23,0.4208325082500163
22,1.0,0.9,1000,0.001,33,0.33,0.47021271782034985
24,0.8,0.1,1000,1e-10,29,0.0,0.0
24,0.8,0.1,1000,0.001,42,0.0,0.0
24,0.8,0.2,1000,1e-10,41,0.0,0.0
24,0.8,0.2,1000,0.001,41,0.0,0.0
24,0.8,0.3,1000,1e-10,36,0.0,0.0
24,0.8,0.3,1000,0.001,41,0.0,0.0
24,0.8,0.4,1000,1e-10,31,0.0,0.0
24,0.8,0.4,1000,0.001,41,0.0,0.0
24,0.8,0.5,1000,1e-10,17,0.0,0.0
24,0.8,0.5,1000,0.001,33,0.0,0.0
24,0.8,0.6,1000,1e-10,29,0.0,0.0
24,0.8,0.6,1000,0.001,36,0.0,0.0
24,0.8,0.7,1000,1e-10,30,0.0,0.0
24,0.8,0.7,1000,0.001,27,0.0,0.0
24,0.8,0.8,1000,1e-10,6,0.0,0.0
24,0.8,0.8,1000,0.001,33,0.0,0.0
24,0.8,0.9,1000,1e-10,26,0.0,0.0
24,0.8,0.9,1000,0.001,37,0.0,0.0
24,0.9,0.1,1000,1e-10,29,0.01,0.09949874371066199
24,0.9,0.1,1000,0.001,44,0.0,0.0
24,0.9,0.2,1000,1e-10,19,0.0,0.0
24,0.9,0.2,1000,0.001,41,0.0,0.0
24,0.9,0.3,1000,1e-10,30,0.01,0.09949874371066199
24,0.9,0.3,1000,0.001,41,0.0,0.0
24,0.9,0.4,1000,1e-10,14,0.0,0.0
24,0.9,0.4,1000,0.001,44,0.0,0.0
24,0.9,0.5,1000,1e-10,9,0.02,0.13999999999999999
24,0.9,0.5,1000,0.001,40,0.0,0.0
24,0.9,0.6,1000,1e-10,31,0.0,0.0
24,0.9,0.6,1000,0.001,38,0.01,0.09949874371066199
24,0.9,0.7,1000,1e-10,5,0.01,0.09949874371066199
24,0.9,0.7,1000,0.001,39,0.0,0.0
24,0.9,0.8,1000,1e-10,5,0.03,0.1705872210923198
24,0.9,0.8,1000,0.001,38,0.0,0.0
24,0.9,0.9,1000,1e-10,8,0.0,0.0
24,0.9,0.9,1000,0.001,23,0.0,0.0
24,1.0,0.1,1000,1e-10,29,0.1,0.3
24,1.0,0.1,1000,0.001,46,0.14,0.34698703145794946
24,1.0,0.2,1000,1e-10,36,0.17,0.375632799419859
24,1.0,0.2,1000,0.001,44,0.15,0.3570714214271425
24,1.0,0.3,1000,1e-10,42,0.17,0.375632799419859
24,1.0,0.3,1000,0.001,39,0.14,0.34698703145794946
24,1.0,0.4,1000,1e-10,10,0.16,0.36660605559646714
24,1.0,0.4,1000,0.001,42,0.15,0.35707142142714254
24,1.0,0.5,1000,1e-10,11,0.17,0.375632799419859
24,1.0,0.5,1000,0.001,45,0.17,0.375632799419859
24,1.0,0.6,1000,1e-10,12,0.12,0.32496153618543844
24,1.0,0.6,1000,0.001,42,0.14,0.34698703145794946
24,1.0,0.7,1000,1e-10,15,0.17,0.375632799419859
24,1.0,0.7,1000,0.001,48,0.17,0.375632799419859
24,1.0,0.8,1000,1e-10,20,0.16,0.36660605559646725
24,1.0,0.8,1000,0.001,68,0.13,0.33630343441600474
24,1.0,0.9,1000,1e-10,21,0.18,0.38418745424597095
24,1.0,0.9,1000,0.001,8,0.16,0.36660605559646725
26,0.8,0.1,1000,1e-10,35,0.0,0.0
26,0.8,0.1,1000,0.001,47,0.0,0.0
26,0.8,0.2,1000,1e-10,33,0.0,0.0
26,0.8,0.2,1000,0.001,46,0.0,0.0
26,0.8,0.3,1000,1e-10,37,0.0,0.0
26,0.8,0.3,1000,0.001,42,0.0,0.0
26,0.8,0.4,1000,1e-10,36,0.0,0.0
26,0.8,0.4,1000,0.001,48,0.0,0.0
26,0.8,0.5,1000,1e-10,31,0.0,0.0
26,0.8,0.5,1000,0.001,41,0.0,0.0
26,0.8,0.6,1000,1e-10,35,0.0,0.0
26,0.8,0.6,1000,0.001,48,0.0,0.0
26,0.8,0.7,1000,1e-10,20,0.0,0.0
26,0.8,0.7,1000,0.001,41,0.0,0.0
26,0.8,0.8,1000,1e-10,7,0.0,0.0
26,0.8,0.8,1000,0.001,49,0.0,0.0
26,0.8,0.9,1000,1e-10,13,0.0,0.0
26,0.8,0.9,1000,0.001,34,0.0,0.0
26,0.9,0.1,1000,1e-10,47,0.0,0.0
26,0.9,0.1,1000,0.001,48,0.0,0.0
26,0.9,0.2,1000,1e-10,26,0.01,0.09949874371066199
26,0.9,0.2,1000,0.001,45,0.01,0.09949874371066199
26,0.9,0.3,1000,1e-10,25,0.0,0.0
26,0.9,0.3,1000,0.001,43,0.0,0.0
26,0.9,0.4,1000,1e-10,17,0.0,0.0
26,0.9,0.4,1000,0.001,43,0.0,0.0
26,0.9,0.5,1000,1e-10,12,0.01,0.09949874371066199
26,0.9,0.5,1000,0.001,44,0.0,0.0
26,0.9,0.6,1000,1e-10,5,0.0,0.0
26,0.9,0.6,1000,0.001,48,0.0,0.0
26,0.9,0.7,1000,1e-10,9,0.0,0.0
26,0.9,0.7,1000,0.001,31,0.0,0.0
26,0.9,0.8,1000,1e-10,6,0.0,0.0
26,0.9,0.8,1000,0.001,31,0.0,0.0
26,0.9,0.9,1000,1e-10,28,0.0,0.0
26,0.9,0.9,1000,0.001,35,0.0,0.0
26,1.0,0.1,1000,1e-10,36,0.05,0.2179449471770337
26,1.0,0.1,1000,0.001,49,0.08,0.2712931993250107
26,1.0,0.2,1000,1e-10,33,0.07,0.25514701644346144
26,1.0,0.2,1000,0.001,64,0.04,0.19595917942265428
26,1.0,0.3,1000,1e-10,42,0.06,0.23748684174075832
26,1.0,0.3,1000,0.001,50,0.06,0.23748684174075832
26,1.0,0.4,1000,1e-10,18,0.04,0.19595917942265423
26,1.0,0.4,1000,0.001,41,0.03,0.17058722109231983
26,1.0,0.5,1000,1e-10,19,0.05,0.21794494717703367
26,1.0,0.5,1000,0.001,62,0.09,0.2861817604250837
26,1.0,0.6,1000,1e-10,6,0.03,0.17058722109231983
26,1.0,0.6,1000,0.001,43,0.05,0.21794494717703367
26,1.0,0.7,1000,1e-10,27,0.09,0.2861817604250837
26,1.0,0.7,1000,0.001,45,0.04,0.19595917942265423
26,1.0,0.8,1000,1e-10,6,0.08,0.2712931993250107
26,1.0,0.8,1000,0.001,28,0.1,0.3
26,1.0,0.9,1000,1e-10,9,0.09,0.28618176042508375
26,1.0,0.9,1000,0.001,39,0.07,0.25514701644346144
28,0.8,0.1,1000,1e-10,40,0.0,0.0
28,0.8,0.1,1000,0.001,50,0.0,0.0
28,0.8,0.2,1000,1e-10,39,0.0,0.0
28,0.8,0.2,1000,0.001,51,0.0,0.0
28,0.8,0.3,1000,1e-10,37,0.0,0.0
28,0.8,0.3,1000,0.001,47,0.0,0.0
28,0.8,0.4,1000,1e-10,43,0.0,0.0
28,0.8,0.4,1000,0.001,49,0.0,0.0
28,0.8,0.5,1000,1e-10,27,0.0,0.0
28,0.8,0.5,1000,0.001,53,0.0,0.0
28,0.8,0.6,1000,1e-10,25,0.0,0.0
28,0.8,0.6,1000,0.001,36,0.0,0.0
28,0.8,0.7,1000,1e-10,6,0.0,0.0
28,0.8,0.7,1000,0.001,46,0.0,0.0
28,0.8,0.8,1000,1e-10,7,0.0,0.0
28,0.8,0.8,1000,0.001,54,0.0,0.0
28,0.8,0.9,1000,1e-10,34,0.0,0.0
28,0.8,0.9,1000,0.001,50,0.0,0.0
28,0.9,0.1,1000,1e-10,34,0.0,0.0
28,0.9,0.1,1000,0.001,50,0.0,0.0
28,0.9,0.2,1000,1e-10,34,0.0,0.0
28,0.9,0.2,1000,0.001,49,0.0,0.0
28,0.9,0.3,1000,1e-10,36,0.0,0.0
28,0.9,0.3,1000,0.001,51,0.01,0.09949874371066199
28,0.9,0.4,1000,1e-10,25,0.0,0.0
28,0.9,0.4,1000,0.001,48,0.0,0.0
28,0.9,0.5,1000,1e-10,44,0.0,0.0
28,0.9,0.5,1000,0.001,54,0.0,0.0
28,0.9,0.6,1000,1e-10,33,0.0,0.0
28,0.9,0.6,1000,0.001,44,0.0,0.0
28,0.9,0.7,1000,1e-10,16,0.0,0.0
28,0.9,0.7,1000,0.001,38,0.0,0.0
28,0.9,0.8,1000,1e-10,5,0.0,0.0
28,0.9,0.8,1000,0.001,48,0.0,0.0
28,0.9,0.9,1000,1e-10,6,0.01,0.09949874371066199
28,0.9,0.9,1000,0.001,39,0.0,0.0
28,1.0,0.1,1000,1e-10,49,0.03,0.17058722109231983
28,1.0,0.1,1000,0.001,54,0.01,0.09949874371066199
28,1.0,0.2,1000,1e-10,38,0.03,0.17058722109231983
28,1.0,0.2,1000,0.001,51,0.02,0.13999999999999999
28,1.0,0.3,1000,1e-10,37,0.02,0.13999999999999999
28,1.0,0.3,1000,0.001,54,0.03,0.1705872210923198
28,1.0,0.4,1000,1e-10,35,0.02,0.13999999999999999
28,1.0,0.4,1000,0.001,82,0.01,0.09949874371066199
28,1.0,0.5,1000,1e-10,22,0.02,0.13999999999999999
28,1.0,0.5,1000,0.001,58,0.01,0.09949874371066199
28,1.0,0.6,1000,1e-10,7,0.01,0.09949874371066199
28,1.0,0.6,1000,0.001,49,0.02,0.13999999999999999
28,1.0,0.7,1000,1e-10,29,0.05,0.21794494717703367
28,1.0,0.7,1000,0.001,32,0.02,0.13999999999999999
28,1.0,0.8,1000,1e-10,5,0.02,0.13999999999999999
28,1.0,0.8,1000,0.001,70,0.03,0.17058722109231983
28,1.0,0.9,1000,1e-10,31,0.02,0.13999999999999999
28,1.0,0.9,1000,0.001,44,0.02,0.13999999999999999
