map_size,p_frozen,gamma,is_slippery,move_cost,iter_type,n_i,mean_reward,stdev_reward
14,0.8,0.5,True,0.0,value,29,0.04,0.27999999999999997
14,0.8,0.5,True,0.0,policy,6,0.04,0.27999999999999997
14,0.8,0.5,True,-0.01,value,28,-0.0319,0.027629513205990438
14,0.8,0.5,True,-0.01,policy,6,-0.0319,0.027629513205990438
14,0.8,0.6,False,0.0,value,27,2.0,0.0
14,0.8,0.6,False,0.0,policy,19,2.0,0.0
14,0.8,0.6,False,-0.01,value,27,1.75,0.0
14,0.8,0.6,False,-0.01,policy,18,1.75,0.0
14,0.8,0.6,True,0.0,value,38,0.1,0.4358898943540674
14,0.8,0.6,True,0.0,policy,5,0.1,0.4358898943540674
14,0.8,0.6,True,-0.01,value,36,-0.0319,0.027629513205990438
14,0.8,0.6,True,-0.01,policy,4,-0.0319,0.027629513205990438
14,0.8,0.7,False,0.0,value,27,2.0,0.0
14,0.8,0.7,False,0.0,policy,19,2.0,0.0
14,0.8,0.7,False,-0.01,value,27,1.75,0.0
14,0.8,0.7,False,-0.01,policy,20,1.75,0.0
14,0.8,0.7,True,0.0,value,52,0.06,0.3411744421846396
14,0.8,0.7,True,0.0,policy,6,0.06,0.3411744421846396
14,0.8,0.7,True,-0.01,value,49,-0.0319,0.027629513205990438
14,0.8,0.7,True,-0.01,policy,7,-0.0319,0.027629513205990438
14,0.8,0.8,False,0.0,value,27,2.0,0.0
14,0.8,0.8,False,0.0,policy,20,2.0,0.0
14,0.8,0.8,False,-0.01,value,27,1.75,0.0
14,0.8,0.8,False,-0.01,policy,20,1.75,0.0
14,0.8,0.8,True,0.0,value,79,0.06,0.3411744421846396
14,0.8,0.8,True,0.0,policy,5,0.06,0.3411744421846396
14,0.8,0.8,True,-0.01,value,75,-0.0319,0.027629513205990438
14,0.8,0.8,True,-0.01,policy,5,-0.0319,0.027629513205990438
14,0.8,0.9,False,0.0,value,27,2.0,0.0
14,0.8,0.9,False,0.0,policy,19,2.0,0.0
14,0.8,0.9,False,-0.01,value,27,1.75,0.0
14,0.8,0.9,False,-0.01,policy,17,1.75,0.0
14,0.8,0.9,True,0.0,value,153,0.12,0.47497368348151664
14,0.8,0.9,True,0.0,policy,5,0.12,0.47497368348151664
14,0.8,0.9,True,-0.01,value,137,-0.0319,0.027629513205990438
14,0.8,0.9,True,-0.01,policy,5,-0.0319,0.027629513205990438
14,0.9,0.1,False,0.0,value,12,0.0,0.0
14,0.9,0.1,False,0.0,policy,22,2.0,0.0
14,0.9,0.1,False,-0.01,value,12,-1.0000000000000004,2.220446049250313e-16
14,0.9,0.1,False,-0.01,policy,19,1.75,0.0
14,0.9,0.1,True,0.0,value,10,0.0,0.0
14,0.9,0.1,True,0.0,policy,7,0.74,0.9656086163658648
14,0.9,0.1,True,-0.01,value,10,-0.0361,0.03949417678595163
14,0.9,0.1,True,-0.01,policy,5,-0.0345,0.031823733281939125
14,0.9,0.2,False,0.0,value,16,2.0,0.0
14,0.9,0.2,False,0.0,policy,24,2.0,0.0
14,0.9,0.2,False,-0.01,value,16,1.75,0.0
14,0.9,0.2,False,-0.01,policy,24,1.75,0.0
14,0.9,0.2,True,0.0,value,14,0.0,0.0
14,0.9,0.2,True,0.0,policy,5,0.74,0.9656086163658648
14,0.9,0.2,True,-0.01,value,14,-0.0361,0.03949417678595163
14,0.9,0.2,True,-0.01,policy,7,-0.0361,0.03949417678595163
14,0.9,0.3,False,0.0,value,21,2.0,0.0
14,0.9,0.3,False,0.0,policy,23,2.0,0.0
14,0.9,0.3,False,-0.01,value,21,1.75,0.0
14,0.9,0.3,False,-0.01,policy,21,1.75,0.0
14,0.9,0.3,True,0.0,value,18,0.02,0.19899748742132398
14,0.9,0.3,True,0.0,policy,6,0.86,0.990151503558925
14,0.9,0.3,True,-0.01,value,18,-0.0361,0.03949417678595163
14,0.9,0.3,True,-0.01,policy,5,-0.0361,0.03949417678595163
14,0.9,0.4,False,0.0,value,27,2.0,0.0
14,0.9,0.4,False,0.0,policy,23,2.0,0.0
14,0.9,0.4,False,-0.01,value,27,1.75,0.0
14,0.9,0.4,False,-0.01,policy,22,1.75,0.0
14,0.9,0.4,True,0.0,value,23,0.4,0.8
14,0.9,0.4,True,0.0,policy,5,0.86,0.990151503558925
14,0.9,0.4,True,-0.01,value,22,-0.0361,0.03949417678595163
14,0.9,0.4,True,-0.01,policy,6,-0.0361,0.03949417678595163
14,0.9,0.5,False,0.0,value,27,2.0,0.0
14,0.9,0.5,False,0.0,policy,22,2.0,0.0
14,0.9,0.5,False,-0.01,value,27,1.75,0.0
14,0.9,0.5,False,-0.01,policy,22,1.75,0.0
14,0.9,0.5,True,0.0,value,30,0.84,0.9871170143402455
14,0.9,0.5,True,0.0,policy,6,0.84,0.9871170143402455
14,0.9,0.5,True,-0.01,value,29,-0.0361,0.03949417678595163
14,0.9,0.5,True,-0.01,policy,6,-0.0361,0.03949417678595163
14,0.9,0.6,False,0.0,value,27,2.0,0.0
14,0.9,0.6,False,0.0,policy,23,2.0,0.0
14,0.9,0.6,False,-0.01,value,27,1.75,0.0
14,0.9,0.6,False,-0.01,policy,21,1.75,0.0
14,0.9,0.6,True,0.0,value,40,0.86,0.990151503558925
14,0.9,0.6,True,0.0,policy,5,0.86,0.990151503558925
14,0.9,0.6,True,-0.01,value,38,-0.0361,0.03949417678595163
14,0.9,0.6,True,-0.01,policy,5,-0.0361,0.03949417678595163
14,0.9,0.7,False,0.0,value,27,2.0,0.0
14,0.9,0.7,False,0.0,policy,19,2.0,0.0
14,0.9,0.7,False,-0.01,value,27,1.75,0.0
14,0.9,0.7,False,-0.01,policy,23,1.75,0.0
14,0.9,0.7,True,0.0,value,56,0.7,0.9539392014169455
14,0.9,0.7,True,0.0,policy,5,0.7,0.9539392014169455
14,0.9,0.7,True,-0.01,value,52,-0.0361,0.03949417678595163
14,0.9,0.7,True,-0.01,policy,6,-0.0361,0.03949417678595163
14,0.9,0.8,False,0.0,value,27,2.0,0.0
14,0.9,0.8,False,0.0,policy,22,2.0,0.0
14,0.9,0.8,False,-0.01,value,27,1.75,0.0
14,0.9,0.8,False,-0.01,policy,22,1.75,0.0
14,0.9,0.8,True,0.0,value,87,0.8,0.9797958971132713
14,0.9,0.8,True,0.0,policy,6,0.8,0.9797958971132713
14,0.9,0.8,True,-0.01,value,78,-0.0342,0.035726180876214576
14,0.9,0.8,True,-0.01,policy,8,-0.0342,0.035726180876214576
14,0.9,0.9,False,0.0,value,27,2.0,0.0
14,0.9,0.9,False,0.0,policy,23,2.0,0.0
14,0.9,0.9,False,-0.01,value,27,1.75,0.0
14,0.9,0.9,False,-0.01,policy,20,1.75,0.0
14,0.9,0.9,True,0.0,value,164,0.66,0.9404254356406997
14,0.9,0.9,True,0.0,policy,6,0.66,0.9404254356406997
14,0.9,0.9,True,-0.01,value,148,-0.014400000000000003,0.17130277289057522
14,0.9,0.9,True,-0.01,policy,6,-0.014400000000000003,0.17130277289057522
14,1.0,0.1,False,0.0,value,12,2.0,0.0
14,1.0,0.1,False,0.0,policy,26,2.0,0.0
14,1.0,0.1,False,-0.01,value,12,1.75,0.0
14,1.0,0.1,False,-0.01,policy,20,1.75,0.0
14,1.0,0.1,True,0.0,value,11,0.0,0.0
14,1.0,0.1,True,0.0,policy,6,1.22,0.9754998718605759
14,1.0,0.1,True,-0.01,value,10,-0.3376000000000001,0.048664566164715824
14,1.0,0.1,True,-0.01,policy,12,-0.31710000000000016,0.21720633047864885
14,1.0,0.2,False,0.0,value,16,2.0,0.0
14,1.0,0.2,False,0.0,policy,26,2.0,0.0
14,1.0,0.2,False,-0.01,value,16,1.75,0.0
14,1.0,0.2,False,-0.01,policy,24,1.75,0.0
14,1.0,0.2,True,0.0,value,14,0.02,0.19899748742132398
14,1.0,0.2,True,0.0,policy,8,1.48,0.8772684879784524
14,1.0,0.2,True,-0.01,value,14,-0.31710000000000016,0.21720633047864885
14,1.0,0.2,True,-0.01,policy,11,0.24269999999999992,0.943370399154012
14,1.0,0.3,False,0.0,value,21,2.0,0.0
14,1.0,0.3,False,0.0,policy,26,2.0,0.0
14,1.0,0.3,False,-0.01,value,21,1.75,0.0
14,1.0,0.3,False,-0.01,policy,22,1.75,0.0
14,1.0,0.3,True,0.0,value,18,0.3,0.714142842854285
14,1.0,0.3,True,0.0,policy,6,1.28,0.96
14,1.0,0.3,True,-0.01,value,18,-0.02770000000000012,0.7579575911619331
14,1.0,0.3,True,-0.01,policy,16,1.0587999999999997,1.025031004409135
14,1.0,0.4,False,0.0,value,27,2.0,0.0
14,1.0,0.4,False,0.0,policy,24,2.0,0.0
14,1.0,0.4,False,-0.01,value,27,1.75,0.0
14,1.0,0.4,False,-0.01,policy,24,1.75,0.0
14,1.0,0.4,True,0.0,value,24,1.26,0.9656086163658648
14,1.0,0.4,True,0.0,policy,5,1.28,0.96
14,1.0,0.4,True,-0.01,value,24,0.8265999999999998,1.074678761304977
14,1.0,0.4,True,-0.01,policy,5,1.0151,1.0419582477239673
14,1.0,0.5,False,0.0,value,27,2.0,0.0
14,1.0,0.5,False,0.0,policy,26,2.0,0.0
14,1.0,0.5,False,-0.01,value,27,1.75,0.0
14,1.0,0.5,False,-0.01,policy,26,1.75,0.0
14,1.0,0.5,True,0.0,value,30,1.3,0.9539392014169454
14,1.0,0.5,True,0.0,policy,5,1.3,0.9539392014169454
14,1.0,0.5,True,-0.01,value,30,1.0322000000000002,1.0272950695880907
14,1.0,0.5,True,-0.01,policy,5,1.0322000000000002,1.0272950695880907
14,1.0,0.6,False,0.0,value,27,2.0,0.0
14,1.0,0.6,False,0.0,policy,25,2.0,0.0
14,1.0,0.6,False,-0.01,value,27,1.75,0.0
14,1.0,0.6,False,-0.01,policy,25,1.75,0.0
14,1.0,0.6,True,0.0,value,41,1.32,0.947417542586161
14,1.0,0.6,True,0.0,policy,5,1.32,0.947417542586161
14,1.0,0.6,True,-0.01,value,40,1.051,1.0199426454463016
14,1.0,0.6,True,-0.01,policy,5,1.051,1.0199426454463016
14,1.0,0.7,False,0.0,value,27,2.0,0.0
14,1.0,0.7,False,0.0,policy,23,2.0,0.0
14,1.0,0.7,False,-0.01,value,27,1.75,0.0
14,1.0,0.7,False,-0.01,policy,25,1.75,0.0
14,1.0,0.7,True,0.0,value,57,1.4,0.916515138991168
14,1.0,0.7,True,0.0,policy,5,1.4,0.916515138991168
14,1.0,0.7,True,-0.01,value,57,1.1377,0.9812806479290214
14,1.0,0.7,True,-0.01,policy,5,1.1377,0.9812806479290214
14,1.0,0.8,False,0.0,value,27,2.0,0.0
14,1.0,0.8,False,0.0,policy,22,2.0,0.0
14,1.0,0.8,False,-0.01,value,27,1.75,0.0
14,1.0,0.8,False,-0.01,policy,26,1.75,0.0
14,1.0,0.8,True,0.0,value,88,1.56,0.8284926070883193
14,1.0,0.8,True,0.0,policy,6,1.56,0.8284926070883193
14,1.0,0.8,True,-0.01,value,88,1.3111999999999997,0.885905502861338
14,1.0,0.8,True,-0.01,policy,6,1.3111999999999997,0.885905502861338
14,1.0,0.9,False,0.0,value,27,2.0,0.0
14,1.0,0.9,False,0.0,policy,26,2.0,0.0
14,1.0,0.9,False,-0.01,value,27,1.75,0.0
14,1.0,0.9,False,-0.01,policy,26,1.75,0.0
14,1.0,0.9,True,0.0,value,160,1.64,0.7683749084919419
14,1.0,0.9,True,0.0,policy,6,1.64,0.7683749084919419
14,1.0,0.9,True,-0.01,value,159,1.3949,0.824168059318001
14,1.0,0.9,True,-0.01,policy,6,1.3949,0.824168059318001
16,0.6,0.1,False,0.0,value,12,0.0,0.0
16,0.6,0.1,False,0.0,policy,24,2.0,0.0
16,0.6,0.1,False,-0.01,value,12,-1.0000000000000004,2.220446049250313e-16
16,0.6,0.1,False,-0.01,policy,17,-1.0000000000000004,2.220446049250313e-16
16,0.6,0.1,True,0.0,value,10,0.0,0.0
16,0.6,0.1,True,0.0,policy,39,0.0,0.0
16,0.6,0.1,True,-0.01,value,10,-0.0311,0.021396027668705235
16,0.6,0.1,True,-0.01,policy,9,-0.0311,0.021396027668705235
16,0.6,0.2,False,0.0,value,16,0.0,0.0
16,0.6,0.2,False,0.0,policy,27,2.0,0.0
16,0.6,0.2,False,-0.01,value,16,-1.0000000000000004,2.220446049250313e-16
16,0.6,0.2,False,-0.01,policy,25,-1.0000000000000004,2.220446049250313e-16
16,0.6,0.2,True,0.0,value,13,0.0,0.0
16,0.6,0.2,True,0.0,policy,47,0.0,0.0
16,0.6,0.2,True,-0.01,value,12,-0.0311,0.021396027668705235
16,0.6,0.2,True,-0.01,policy,7,-0.0311,0.021396027668705235
16,0.6,0.3,False,0.0,value,21,0.0,0.0
16,0.6,0.3,False,0.0,policy,24,2.0,0.0
16,0.6,0.3,False,-0.01,value,21,-1.0000000000000004,2.220446049250313e-16
16,0.6,0.3,False,-0.01,policy,26,1.7100000000000009,8.881784197001252e-16
16,0.6,0.3,True,0.0,value,17,0.0,0.0
16,0.6,0.3,True,0.0,policy,40,0.0,0.0
16,0.6,0.3,True,-0.01,value,16,-0.0311,0.021396027668705235
16,0.6,0.3,True,-0.01,policy,6,-0.0311,0.021396027668705235
16,0.6,0.4,False,0.0,value,27,0.0,0.0
16,0.6,0.4,False,0.0,policy,28,2.0,0.0
16,0.6,0.4,False,-0.01,value,27,-1.0000000000000004,2.220446049250313e-16
16,0.6,0.4,False,-0.01,policy,28,1.7100000000000009,8.881784197001252e-16
16,0.6,0.4,True,0.0,value,21,0.0,0.0
16,0.6,0.4,True,0.0,policy,27,0.0,0.0
16,0.6,0.4,True,-0.01,value,20,-0.0311,0.021396027668705235
16,0.6,0.4,True,-0.01,policy,7,-0.0311,0.021396027668705235
16,0.6,0.5,False,0.0,value,36,2.0,0.0
16,0.6,0.5,False,0.0,policy,26,2.0,0.0
16,0.6,0.5,False,-0.01,value,36,1.7100000000000009,8.881784197001252e-16
16,0.6,0.5,False,-0.01,policy,27,1.7100000000000009,8.881784197001252e-16
16,0.6,0.5,True,0.0,value,26,0.0,0.0
16,0.6,0.5,True,0.0,policy,21,0.0,0.0
16,0.6,0.5,True,-0.01,value,25,-0.029599999999999994,0.01678809101714665
16,0.6,0.5,True,-0.01,policy,6,-0.0311,0.021396027668705235
16,0.6,0.6,False,0.0,value,48,2.0,0.0
16,0.6,0.6,False,0.0,policy,26,2.0,0.0
16,0.6,0.6,False,-0.01,value,48,1.7100000000000009,8.881784197001252e-16
16,0.6,0.6,False,-0.01,policy,26,1.7100000000000009,8.881784197001252e-16
16,0.6,0.6,True,0.0,value,32,0.0,0.0
16,0.6,0.6,True,0.0,policy,10,0.0,0.0
16,0.6,0.6,True,-0.01,value,32,-0.029599999999999994,0.01678809101714665
16,0.6,0.6,True,-0.01,policy,8,-0.0311,0.021396027668705235
16,0.6,0.7,False,0.0,value,49,2.0,0.0
16,0.6,0.7,False,0.0,policy,24,2.0,0.0
16,0.6,0.7,False,-0.01,value,53,1.7100000000000009,8.881784197001252e-16
16,0.6,0.7,False,-0.01,policy,25,1.7100000000000009,8.881784197001252e-16
16,0.6,0.7,True,0.0,value,41,0.0,0.0
16,0.6,0.7,True,0.0,policy,9,0.0,0.0
16,0.6,0.7,True,-0.01,value,40,-0.0311,0.021396027668705235
16,0.6,0.7,True,-0.01,policy,9,-0.0311,0.021396027668705235
16,0.6,0.8,False,0.0,value,49,2.0,0.0
16,0.6,0.8,False,0.0,policy,23,2.0,0.0
16,0.6,0.8,False,-0.01,value,84,1.7100000000000009,8.881784197001252e-16
16,0.6,0.8,False,-0.01,policy,24,1.7100000000000009,8.881784197001252e-16
16,0.6,0.8,True,0.0,value,55,0.0,0.0
16,0.6,0.8,True,0.0,policy,9,0.0,0.0
16,0.6,0.8,True,-0.01,value,54,-0.0311,0.021396027668705235
16,0.6,0.8,True,-0.01,policy,24,-0.029599999999999994,0.01678809101714665
16,0.6,0.9,False,0.0,value,49,2.0,0.0
16,0.6,0.9,False,0.0,policy,24,2.0,0.0
16,0.6,0.9,False,-0.01,value,176,1.7100000000000009,8.881784197001252e-16
16,0.6,0.9,False,-0.01,policy,25,1.7100000000000009,8.881784197001252e-16
16,0.6,0.9,True,0.0,value,92,0.0,0.0
16,0.6,0.9,True,0.0,policy,15,0.0,0.0
16,0.6,0.9,True,-0.01,value,77,-0.0311,0.021396027668705235
16,0.6,0.9,True,-0.01,policy,6,-0.0311,0.021396027668705235
16,0.7,0.1,False,0.0,value,12,0.0,0.0
16,0.7,0.1,False,0.0,policy,22,0.0,0.0
16,0.7,0.1,False,-0.01,value,12,-1.0000000000000004,2.220446049250313e-16
16,0.7,0.1,False,-0.01,policy,18,-1.0000000000000004,2.220446049250313e-16
16,0.7,0.1,True,0.0,value,10,0.0,0.0
16,0.7,0.1,True,0.0,policy,15,0.0,0.0
16,0.7,0.1,True,-0.01,value,10,-0.018600000000000002,0.01280781011726829
16,0.7,0.1,True,-0.01,policy,7,-0.018600000000000002,0.01280781011726829
16,0.7,0.2,False,0.0,value,16,0.0,0.0
16,0.7,0.2,False,0.0,policy,18,0.0,0.0
16,0.7,0.2,False,-0.01,value,16,-1.0000000000000004,2.220446049250313e-16
16,0.7,0.2,False,-0.01,policy,21,-1.0000000000000004,2.220446049250313e-16
16,0.7,0.2,True,0.0,value,14,0.0,0.0
16,0.7,0.2,True,0.0,policy,7,0.0,0.0
16,0.7,0.2,True,-0.01,value,13,-0.018600000000000002,0.01280781011726829
16,0.7,0.2,True,-0.01,policy,10,-0.0189,0.013556917053666736
16,0.7,0.3,False,0.0,value,21,0.0,0.0
16,0.7,0.3,False,0.0,policy,21,0.0,0.0
16,0.7,0.3,False,-0.01,value,21,-1.0000000000000004,2.220446049250313e-16
16,0.7,0.3,False,-0.01,policy,21,-1.0000000000000004,2.220446049250313e-16
16,0.7,0.3,True,0.0,value,18,0.0,0.0
16,0.7,0.3,True,0.0,policy,6,0.0,0.0
16,0.7,0.3,True,-0.01,value,17,-0.018600000000000002,0.01280781011726829
16,0.7,0.3,True,-0.01,policy,8,-0.0189,0.013556917053666736
16,0.7,0.4,False,0.0,value,27,0.0,0.0
16,0.7,0.4,False,0.0,policy,19,2.0,0.0
16,0.7,0.4,False,-0.01,value,27,-1.0000000000000004,2.220446049250313e-16
16,0.7,0.4,False,-0.01,policy,21,1.7100000000000009,8.881784197001252e-16
16,0.7,0.4,True,0.0,value,22,0.0,0.0
16,0.7,0.4,True,0.0,policy,6,0.0,0.0
16,0.7,0.4,True,-0.01,value,22,-0.0189,0.013556917053666736
16,0.7,0.4,True,-0.01,policy,15,-0.018600000000000002,0.01280781011726829
16,0.7,0.5,False,0.0,value,31,2.0,0.0
16,0.7,0.5,False,0.0,policy,20,2.0,0.0
16,0.7,0.5,False,-0.01,value,31,1.7100000000000009,8.881784197001252e-16
16,0.7,0.5,False,-0.01,policy,22,1.7100000000000009,8.881784197001252e-16
16,0.7,0.5,True,0.0,value,29,0.0,0.0
16,0.7,0.5,True,0.0,policy,6,0.0,0.0
16,0.7,0.5,True,-0.01,value,27,-0.018600000000000002,0.01280781011726829
16,0.7,0.5,True,-0.01,policy,11,-0.018600000000000002,0.01280781011726829
16,0.7,0.6,False,0.0,value,31,2.0,0.0
16,0.7,0.6,False,0.0,policy,19,2.0,0.0
16,0.7,0.6,False,-0.01,value,31,1.7100000000000009,8.881784197001252e-16
16,0.7,0.6,False,-0.01,policy,21,1.7100000000000009,8.881784197001252e-16
16,0.7,0.6,True,0.0,value,38,0.0,0.0
16,0.7,0.6,True,0.0,policy,7,0.0,0.0
16,0.7,0.6,True,-0.01,value,35,-0.018600000000000002,0.01280781011726829
16,0.7,0.6,True,-0.01,policy,13,-0.018600000000000002,0.01280781011726829
16,0.7,0.7,False,0.0,value,31,2.0,0.0
16,0.7,0.7,False,0.0,policy,21,2.0,0.0
16,0.7,0.7,False,-0.01,value,31,1.7100000000000009,8.881784197001252e-16
16,0.7,0.7,False,-0.01,policy,20,1.7100000000000009,8.881784197001252e-16
16,0.7,0.7,True,0.0,value,51,0.0,0.0
16,0.7,0.7,True,0.0,policy,6,0.0,0.0
16,0.7,0.7,True,-0.01,value,46,-0.0189,0.013556917053666736
16,0.7,0.7,True,-0.01,policy,15,-0.018600000000000002,0.01280781011726829
16,0.7,0.8,False,0.0,value,31,2.0,0.0
16,0.7,0.8,False,0.0,policy,21,2.0,0.0
16,0.7,0.8,False,-0.01,value,31,1.7100000000000009,8.881784197001252e-16
16,0.7,0.8,False,-0.01,policy,21,1.7100000000000009,8.881784197001252e-16
16,0.7,0.8,True,0.0,value,77,0.0,0.0
16,0.7,0.8,True,0.0,policy,6,0.0,0.0
16,0.7,0.8,True,-0.01,value,68,-0.018600000000000002,0.01280781011726829
16,0.7,0.8,True,-0.01,policy,10,-0.018600000000000002,0.01280781011726829
16,0.7,0.9,False,0.0,value,31,2.0,0.0
16,0.7,0.9,False,0.0,policy,22,2.0,0.0
16,0.7,0.9,False,-0.01,value,31,1.7100000000000009,8.881784197001252e-16
16,0.7,0.9,False,-0.01,policy,22,1.7100000000000009,8.881784197001252e-16
16,0.7,0.9,True,0.0,value,139,0.0,0.0
16,0.7,0.9,True,0.0,policy,6,0.0,0.0
16,0.7,0.9,True,-0.01,value,122,-0.018600000000000002,0.01280781011726829
16,0.7,0.9,True,-0.01,policy,22,-0.018600000000000002,0.01280781011726829
16,0.8,0.1,False,0.0,value,12,0.0,0.0
16,0.8,0.1,False,0.0,policy,25,2.0,0.0
16,0.8,0.1,False,-0.01,value,12,-1.0000000000000004,2.220446049250313e-16
16,0.8,0.1,False,-0.01,policy,16,1.7100000000000009,8.881784197001252e-16
16,0.8,0.1,True,0.0,value,10,0.0,0.0
16,0.8,0.1,True,0.0,policy,19,0.06,0.34117444218463966
16,0.8,0.1,True,-0.01,value,10,-0.0414,0.02973281015982176
16,0.8,0.1,True,-0.01,policy,5,-0.0414,0.02973281015982176
16,0.8,0.2,False,0.0,value,16,0.0,0.0
16,0.8,0.2,False,0.0,policy,27,2.0,0.0
16,0.8,0.2,False,-0.01,value,16,-1.0000000000000004,2.220446049250313e-16
16,0.8,0.2,False,-0.01,policy,25,1.7100000000000009,8.881784197001252e-16
16,0.8,0.2,True,0.0,value,14,0.0,0.0
16,0.8,0.2,True,0.0,policy,15,0.04,0.27999999999999997
16,0.8,0.2,True,-0.01,value,14,-0.0414,0.02973281015982176
16,0.8,0.2,True,-0.01,policy,8,-0.0414,0.02973281015982176
16,0.8,0.3,False,0.0,value,21,2.0,0.0
16,0.8,0.3,False,0.0,policy,23,2.0,0.0
16,0.8,0.3,False,-0.01,value,21,1.7100000000000009,8.881784197001252e-16
16,0.8,0.3,False,-0.01,policy,26,1.7100000000000009,8.881784197001252e-16
16,0.8,0.3,True,0.0,value,18,0.0,0.0
16,0.8,0.3,True,0.0,policy,6,0.06,0.34117444218463966
16,0.8,0.3,True,-0.01,value,17,-0.0414,0.02973281015982176
16,0.8,0.3,True,-0.01,policy,7,-0.0414,0.02973281015982176
16,0.8,0.4,False,0.0,value,27,2.0,0.0
16,0.8,0.4,False,0.0,policy,24,2.0,0.0
16,0.8,0.4,False,-0.01,value,27,1.7100000000000009,8.881784197001252e-16
16,0.8,0.4,False,-0.01,policy,26,1.7100000000000009,8.881784197001252e-16
16,0.8,0.4,True,0.0,value,23,0.0,0.0
16,0.8,0.4,True,0.0,policy,6,0.04,0.27999999999999997
16,0.8,0.4,True,-0.01,value,22,-0.0414,0.02973281015982176
16,0.8,0.4,True,-0.01,policy,5,-0.0414,0.02973281015982176
16,0.8,0.5,False,0.0,value,31,2.0,0.0
16,0.8,0.5,False,0.0,policy,26,2.0,0.0
16,0.8,0.5,False,-0.01,value,31,1.7100000000000009,8.881784197001252e-16
16,0.8,0.5,False,-0.01,policy,23,1.7100000000000009,8.881784197001252e-16
16,0.8,0.5,True,0.0,value,29,0.0,0.0
16,0.8,0.5,True,0.0,policy,6,0.04,0.27999999999999997
16,0.8,0.5,True,-0.01,value,28,-0.0414,0.02973281015982176
16,0.8,0.5,True,-0.01,policy,8,-0.0414,0.02973281015982176
16,0.8,0.6,False,0.0,value,31,2.0,0.0
16,0.8,0.6,False,0.0,policy,25,2.0,0.0
16,0.8,0.6,False,-0.01,value,31,1.7100000000000009,8.881784197001252e-16
16,0.8,0.6,False,-0.01,policy,21,1.7100000000000009,8.881784197001252e-16
16,0.8,0.6,True,0.0,value,38,0.04,0.27999999999999997
16,0.8,0.6,True,0.0,policy,6,0.04,0.27999999999999997
16,0.8,0.6,True,-0.01,value,36,-0.0414,0.02973281015982176
16,0.8,0.6,True,-0.01,policy,15,-0.0414,0.02973281015982176
16,0.8,0.7,False,0.0,value,31,2.0,0.0
16,0.8,0.7,False,0.0,policy,24,2.0,0.0
16,0.8,0.7,False,-0.01,value,31,1.7100000000000009,8.881784197001252e-16
16,0.8,0.7,False,-0.01,policy,24,1.7100000000000009,8.881784197001252e-16
16,0.8,0.7,True,0.0,value,53,0.04,0.27999999999999997
16,0.8,0.7,True,0.0,policy,6,0.06,0.34117444218463966
16,0.8,0.7,True,-0.01,value,48,-0.0414,0.02973281015982176
16,0.8,0.7,True,-0.01,policy,6,-0.0414,0.02973281015982176
16,0.8,0.8,False,0.0,value,31,2.0,0.0
16,0.8,0.8,False,0.0,policy,26,2.0,0.0
16,0.8,0.8,False,-0.01,value,31,1.7100000000000009,8.881784197001252e-16
16,0.8,0.8,False,-0.01,policy,23,1.7100000000000009,8.881784197001252e-16
16,0.8,0.8,True,0.0,value,82,0.02,0.19899748742132398
16,0.8,0.8,True,0.0,policy,5,0.02,0.19899748742132398
16,0.8,0.8,True,-0.01,value,69,-0.0414,0.02973281015982176
16,0.8,0.8,True,-0.01,policy,9,-0.0414,0.02973281015982176
16,0.8,0.9,False,0.0,value,31,2.0,0.0
16,0.8,0.9,False,0.0,policy,24,2.0,0.0
16,0.8,0.9,False,-0.01,value,31,1.7100000000000009,8.881784197001252e-16
16,0.8,0.9,False,-0.01,policy,25,1.7100000000000009,8.881784197001252e-16
16,0.8,0.9,True,0.0,value,160,0.02,0.19899748742132398
16,0.8,0.9,True,0.0,policy,8,0.02,0.19899748742132398
16,0.8,0.9,True,-0.01,value,125,-0.04369999999999999,0.03348596721016133
16,0.8,0.9,True,-0.01,policy,13,-0.04369999999999999,0.03348596721016133
16,0.9,0.1,False,0.0,value,12,0.0,0.0
16,0.9,0.1,False,0.0,policy,27,2.0,0.0
16,0.9,0.1,False,-0.01,value,12,-1.0000000000000004,2.220446049250313e-16
16,0.9,0.1,False,-0.01,policy,16,-1.0000000000000004,2.220446049250313e-16
16,0.9,0.1,True,0.0,value,11,0.0,0.0
16,0.9,0.1,True,0.0,policy,17,0.42,0.8146164741766522
16,0.9,0.1,True,-0.01,value,10,-0.0456,0.03465025252433234
16,0.9,0.1,True,-0.01,policy,6,-0.0456,0.03465025252433234
16,0.9,0.2,False,0.0,value,16,0.0,0.0
16,0.9,0.2,False,0.0,policy,26,2.0,0.0
16,0.9,0.2,False,-0.01,value,16,-1.0000000000000004,2.220446049250313e-16
16,0.9,0.2,False,-0.01,policy,23,-1.0000000000000004,2.220446049250313e-16
16,0.9,0.2,True,0.0,value,14,0.0,0.0
16,0.9,0.2,True,0.0,policy,10,0.48,0.854166260162505
16,0.9,0.2,True,-0.01,value,14,-0.0452,0.03309017981214366
16,0.9,0.2,True,-0.01,policy,6,-0.0452,0.03309017981214366
16,0.9,0.3,False,0.0,value,21,0.0,0.0
16,0.9,0.3,False,0.0,policy,23,2.0,0.0
16,0.9,0.3,False,-0.01,value,21,-1.0000000000000004,2.220446049250313e-16
16,0.9,0.3,False,-0.01,policy,23,1.7100000000000009,8.881784197001252e-16
16,0.9,0.3,True,0.0,value,18,0.0,0.0
